ID_Producto,nombre_limpio,cantidad_base,unidad_base,categoria_base
4319080,SURTIDO MARISCOS CONGELADO CONTRAMAESTRE NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4318315,SURTIDO MARISCOS CONGELADO DEL PEDREGAL BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4318332,SURTIDO MARISCOS CONGELADO DEL PEDREGAL NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4312365,SURTIDO MARISCOS CONGELADO EMPORIO PEWMA NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4295450,SURTIDO MARISCOS CONGELADO FRIOSUR NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4303576,"SURTIDO MARISCOS CONGELADO GAG CHILE CHORITO,NAVAJUELA,TAQUILLA Y CAMARON BLS1K UNIDAD",,,FRUTAS Y VERDURAS CONGELADAS
4288922,SURTIDO MARISCOS CONGELADO GAG CHILE NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4299105,SURTIDO MARISCOS CONGELADO GLOBAL FROZEN NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4303797,"SURTIDO MARISCOS CONGELADO GORDON FISH CHORITO,NAVAJUELA,TAQUILLAYCAMARONBLS1KUNIDAD",,,FRUTAS Y VERDURAS CONGELADAS
4303814,SURTIDO MARISCOS CONGELADO GORDON FISH NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4307979,SURTIDO MARISCOS CONGELADO GRIEG SEAFOOD BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4295943,SURTIDO MARISCOS CONGELADO MAR VERDE BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4292662,"SURTIDO MARISCOS CONGELADO MAR VERDE CHORITO,NAVAJUELA, TAQUILLAYCAMARON BLS1K UNIDAD",,,FRUTAS Y VERDURAS CONGELADAS
4303202,SURTIDO MARISCOS CONGELADO MR FROZEN BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4302675,SURTIDO MARISCOS CONGELADO MR FROZEN NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4303695,SURTIDO MARISCOS CONGELADO MULTI MARES BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4311923,SURTIDO MARISCOS CONGELADO MULTI MARES NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4518951,SURTIDO MARISCOS CONGELADO MULTIEXPORT FOODS NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4317142,SURTIDO MARISCOS CONGELADO PURO MAR BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4317159,SURTIDO MARISCOS CONGELADO PURO MAR NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4311447,SURTIDO MARISCOS CONGELADO RAPA NUI NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4282598,SURTIDO MARISCOS CONGELADO SEA GARDEN BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4282615,"SURTIDO MARISCOS CONGELADO SEA GARDEN CHORITO,NAVAJUELA,TAQUILLAYCAMARON BLS 1K UNIDAD",,,FRUTAS Y VERDURAS CONGELADAS
4282632,SURTIDO MARISCOS CONGELADO SEA GARDEN NORMAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4266516,TE AKBAR NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4253222,TE AKBAR NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4259920,TE CLUB NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4259937,TE CLUB NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4514395,TE DILMAH NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4514990,TE DILMAH NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4223761,TE DORASOL NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4516401,TE EL SUPREMO NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4210348,TE EMBLEM NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4242002,TE EN HOJA EMBLEM CEYLAN BOLSA 125 G UNIDAD,"125,00",g,
4515007,TE EN HOJA EXCELSIOR CEYLAN BOLSA 125 G UNIDAD,"125,00",g,
4221007,TE EN HOJA EXCELSIOR CEYLAN BOLSA 250 G UNIDAD,"250,00",g,
4226991,TE EN HOJA MILDRED CEYLAN BOLSA 125 G UNIDAD,"125,00",g,
4216689,TE EN HOJA MILDRED CEYLAN BOLSA 250 G UNIDAD,"250,00",g,
4223897,TE EN HOJA SUPERIOR CEYLAN BOLSA 125 G UNIDAD,"125,00",g,
4227076,TE EN HOJA SUPERIOR CEYLAN BOLSA 250 G UNIDAD,"250,00",g,
4249278,TE EN HOJA SUPREMO CEYLAN BOLSA 125 G UNIDAD,"125,00",g,
4226923,TE EN HOJA SUPREMO CEYLAN BOLSA 250 G UNIDAD,"250,00",g,
4246337,TE EN HOJA TE EXCELSIOR CEYLAN BOLSA 125 G UNIDAD,"125,00",g,
4246354,TE EN HOJA TE EXCELSIOR CEYLAN BOLSA 250 G UNIDAD,"250,00",g,
4319508,TE EN POLVO ORJAS INSTANTANEO LATA 30 G UNIDAD,"30,00",g,
4513834,TE EXCELSIOR NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4513766,TE EXCELSIOR NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4516894,TE GRANJAS DE LA SIERRA NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4245232,TE IMPRA NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4267859,TE JARDIN DE LOS ANDES NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4271463,TE LA RENDIDORA NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4212626,TE LA RENDIDORA NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4200301,TE LA RENDIDORA NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4240557,TE LINEA DE ORO NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4242087,TE LIPTON NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4248717,TE LIPTON NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4233944,TE LIPTON NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4218746,TE MILDRED NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4218763,TE MILDRED NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4216417,TE MISOL NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4223659,TE MOKATE NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4245929,TE MOKATE NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4272704,TE NUESTRA COCINA NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4516520,TE NUESTRA COCINA NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4249244,TE SUPREMO NEGRO ARGENTINA CAJA 100 BOLSAS UNIDAD,,,
4249261,TE SUPREMO NEGRO ARGENTINA CAJA 20 BOLSAS UNIDAD,,,
4515942,TE SUPREMO NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4513800,TE SUPREMO NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4223931,TE SUPREMO NEGRO CEYLAN PREMIUM CAJA 100 BOLSAS UNIDAD,,,
4245912,TE SUPREMO NEGRO CEYLAN PREMIUM CAJA 20 BOLSAS UNIDAD,,,
4275458,TE TE CLUB NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4234080,TE TE CLUB NEGRO CEYLAN CAJA 20 BOLSAS UNIDAD,,,
4224730,TE THURSON NEGRO CEYLAN CAJA 100 BOLSAS UNIDAD,,,
4300805,TILAPIA CONGELADA ALIMEX FILETE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4314286,TILAPIA CONGELADA EMPORIO PEWMA FILETE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4296147,TILAPIA CONGELADA FRIOSUR FILETE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4311005,TILAPIA CONGELADA MR FROZEN FILETE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4311498,TILAPIA CONGELADA RAPA NUI FILETE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4286593,TILAPIA CONGELADA SEA GARDEN FILETE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4312858,TILAPIA CONGELADA TAMARINE FILETE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4285301,TOCINO HINOJOSA AHUMADO LAMINADO DISPLAY 200 G UNIDAD,"200,00",g,FIAMBRERIAS
4314201,TOCINO LA RIVIERA AHUMADO LAMINADO DISPLAY 200 G UNIDAD,"200,00",g,FIAMBRERIAS
4316938,TOCINO LLANQUIHUE AHUMADO LAMINADO DISPLAY 200 G UNIDAD,"200,00",g,FIAMBRERIAS
4307809,TOCINO PF AHUMADO LAMINADO DISPLAY 200 G UNIDAD,"200,00",g,FIAMBRERIAS
4194147,TOMATE FRESCO LARGA VIDA MALLA KILO APROX,,kilo,
4277039,TOMATE NO LAVADO CHERRY GRANEL KILO APROX,,kilo,
4277056,TOMATE NO LAVADO LARGA VIDA EMBALADO EXTRA KILO APROX,,kilo,
4277073,TOMATE NO LAVADO LARGA VIDA EMBALADO PRIMERA KILO APROX,,kilo,
4277090,TOMATE NO LAVADO LARGA VIDA EMBALADO SEGUNDA KILO APROX,,kilo,
4277379,TOMATE NO LAVADO LARGA VIDA EMBALADO TERCERA KILO APROX,,kilo,
4286797,TORTA MIL HOJAS 15 PERSONAS UNIDAD,,,
4283788,TORTA MIL HOJAS 20 PERSONAS UNIDAD,,,
4283329,TORTA PANQUEQUE DE NARANJA 15 PERSONAS UNIDAD,,,PANADERIA
4283346,TORTA PANQUEQUE DE NARANJA 20 PERSONAS UNIDAD,,,PANADERIA
4284757,TORTA PANQUEQUE DE NARANJA 30 PERSONAS UNIDAD,,,PANADERIA
4294277,TORTA SELVA NEGRA 15 PERSONAS UNIDAD,,,
4283363,TORTA SELVA NEGRA 20 PERSONAS UNIDAD,,,
4283380,TORTA SELVA NEGRA 30 PERSONAS UNIDAD,,,
4288004,TORTA TRES LECHES 15 PERSONAS UNIDAD,,,LACTEOS
4288021,TORTA TRES LECHES 20 PERSONAS UNIDAD,,,LACTEOS
4284774,TORTA TRES LECHES 30 PERSONAS UNIDAD,,,LACTEOS
4293903,TORTA TRES LECHES 50 PERSONAS UNIDAD,,,LACTEOS
4294260,TORTA TRUFA 20 PERSONAS UNIDAD,,,
4248632,TORTILLA DE TRIGO CASTANO BURRERA (8 UND) BOLSA 350 G UNIDAD,"350,00",g,
4261501,TORTILLA DE TRIGO CUISINE & CO WRAPS INTEGRALES (8 UND) BOLSA 350 G UNIDAD,"350,00",g,
4213272,TORTILLA DE TRIGO PANCHO VILLA BURRERA (8 UND) BOLSA 350 G UNIDAD,"350,00",g,PANADERIA
4228147,TORTILLA DE TRIGO TIA ROSA BURRERA (8 UND) BOLSA 350 G UNIDAD,"350,00",g,
4212711,TORTILLA DE TRIGO TIA ROSA WRAPS INTEGRALES (8 UND) BOLSA 350 G UNIDAD,"350,00",g,
4269593,TRIGO MOTE ADELCO BOLSA 1K UNIDAD,,,
4269610,TRIGO MOTE ADELCO BOLSA 500 G UNIDAD,"500,00",g,
4240540,TRIGO MOTE AGRO PRODEX BOLSA 1K UNIDAD,,,
4234386,TRIGO MOTE ALMIFRUT BOLSA 1K UNIDAD,,,
4234403,TRIGO MOTE ALMIFRUT BOLSA 500 G UNIDAD,"500,00",g,
4246320,TRIGO MOTE ALTO LA CRUZ BOLSA 1K UNIDAD,,,
4263983,TRIGO MOTE FAREMA BOLSA 500 G UNIDAD,"500,00",g,
4212422,TRIGO MOTE LO MEJOR DEL CAMPO BOLSA 1K UNIDAD,,,
4230136,TRIGO MOTE OSO BOLSA 1K UNIDAD,,,
4223081,TRIGO MOTE OSO BOLSA 500 G UNIDAD,"500,00",g,
4265734,TRIGO MOTE TELEFRUT BOLSA 1K UNIDAD,,,
4265751,TRIGO MOTE TELEFRUT BOLSA 500 G UNIDAD,"500,00",g,
4269457,TRIGO MOTE TOSTADURIA SALDANA BOLSA 1K UNIDAD,,,ABARROTES
4307299,TRUCHA CONGELADA ENTRE RIOS FILETE BOLSA 1 KILO UNIDAD,"1,00",kilo,FRUTAS Y VERDURAS CONGELADAS
4293869,TRUCHA CONGELADA FRIOSUR FILETE BOLSA 1 KILO UNIDAD,"1,00",kilo,FRUTAS Y VERDURAS CONGELADAS
4313215,TRUCHA CONGELADA LA RIVIERA FILETE BOLSA 1 KILO UNIDAD,"1,00",kilo,FRUTAS Y VERDURAS CONGELADAS
4311889,TRUCHA CONGELADA RAPA NUI FILETE BOLSA 1 KILO UNIDAD,"1,00",kilo,FRUTAS Y VERDURAS CONGELADAS
4303440,TRUCHA CONGELADA SEA GARDEN FILETE BOLSA 1 KILO UNIDAD,"1,00",kilo,FRUTAS Y VERDURAS CONGELADAS
4278093,TRUTRO ALA POLLO CONGELADO MARINADA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278110,TRUTRO ALA POLLO CONGELADO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4280167,TRUTRO ALA POLLO MARINADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4282190,TRUTRO CORTO PAVO CONGELADO DESHUESADO GRANEL CAJA 15 K UNIDAD,"15,00",k,CARNES
4280490,TRUTRO CORTO PAVO CONGELADO MARINADA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4280507,TRUTRO CORTO PAVO CONGELADO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4279062,TRUTRO CORTO PAVO MARINADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4282343,TRUTRO CORTO PAVO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278620,TRUTRO CORTO POLLO CONGELADO MARINADA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281799,TRUTRO CORTO POLLO CONGELADO MARINADO CAJA 11 K APROX UNIDAD,"11,00",k,CARNES
4278637,TRUTRO CORTO POLLO CONGELADO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281935,TRUTRO CORTO POLLO CONGELADO SIN MARINAR CAJA 10 K UNIDAD,"10,00",k,CARNES
4280371,TRUTRO CORTO POLLO MARINADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281884,TRUTRO CORTO POLLO MARINADO CAJA 150 K UNIDAD,"150,00",k,CARNES
4280218,TRUTRO CORTO POLLO MARINADO CAJA 22 K APROX UNIDAD,"22,00",k,CARNES
4279776,TRUTRO CORTO POLLO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278892,TRUTRO ENTERO POLLO CONGELADO MARINADA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4282020,"TRUTRO ENTERO POLLO CONGELADO MARINADO CAJA 11,5 K APROX UNIDAD","11,50",k,CARNES
4278909,TRUTRO ENTERO POLLO CONGELADO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281612,TRUTRO ENTERO POLLO CONGELADO SIN MARINAR BOLSA 2 K UNIDAD,"2,00",k,CARNES
4280337,"TRUTRO ENTERO POLLO CONGELADO SIN MARINAR CAJA 13,6 K UNIDAD","13,60",k,CARNES
4279793,TRUTRO ENTERO POLLO MARINADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4279810,TRUTRO ENTERO POLLO MARINADO BOLSA 850 G UNIDAD,"850,00",g,CARNES
4281102,"TRUTRO ENTERO POLLO MARINADO CAJA 10,5 K APROX UNIDAD","10,50",k,CARNES
4282156,TRUTRO ENTERO POLLO MARINADO CAJA 150 K UNIDAD,"150,00",k,CARNES
4281561,TRUTRO ENTERO POLLO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281017,TRUTRO LARGO POLLO CONGELADO MARINADA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281034,TRUTRO LARGO POLLO CONGELADO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278127,TRUTRO LARGO POLLO MARINADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281748,TRUTRO LARGO POLLO MARINADO CAJA 150 K UNIDAD,"150,00",k,CARNES
4281782,TRUTRO LARGO POLLO MARINADO CAJA 22 K APROX UNIDAD,"22,00",k,CARNES
4278144,TRUTRO LARGO POLLO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4511794,UVA CON RS BLANCA CON PEPA GRANEL KILO APROX UNIDAD,,kilo,
4511811,UVA CON RS BLANCA SIN PEPA GRANEL KILO APROX UNIDAD,,kilo,
4511828,UVA CON RS NEGRA CON PEPA GRANEL KILO APROX UNIDAD,,kilo,
4511845,UVA CON RS NEGRA SIN PEPA GRANEL KILO APROX UNIDAD,,kilo,
4511862,UVA CON RS ROSADA CON PEPA GRANEL KILO APROX UNIDAD,,kilo,
4511879,UVA CON RS ROSADA SIN PEPA GRANEL KILO APROX UNIDAD,,kilo,
4281476,"VACUNO EN CUBO CONGELADO 1,5 CM BOLSA 500 G UNIDAD","500,00",g,CARNES
4278926,VACUNO EN CUBO CONGELADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278943,VACUNO EN CUBO CONGELADO MARINADA 1X1CM BOLSA 500 G UNIDAD,"500,00",g,CARNES
4278960,VACUNO EN CUBO CONGELADO POSTA ROSADA MARINADA CUBOS 2X2X2CM BOLSA 1 K UNIDAD,"1,00",k,CARNES
4280881,VACUNO EN CUBOS BOLSA 1 K UNIDAD,"1,00",k,CARNES
4280524,VACUNO EN TIRAS BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281663,"VACUNO EN TIRAS CONGELADO BASTON 1,5 X 7 CM BOLSA 1 K UNIDAD","1,00",k,CARNES
4278365,VACUNO EN TIRAS CONGELADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278382,"VACUNO EN TIRAS CONGELADO JULIANA 7CM X 3CM X 0,2 CM BOLSA 1 K UNIDAD","1,00",k,CARNES
4279572,VACUNO MOLIDO 10% MATERIA GRASA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278399,VACUNO MOLIDO 2% MATERIA GRASA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278416,VACUNO MOLIDO 4% MATERIA GRASA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278161,VACUNO MOLIDO CONGELADO 10% MG BOLSA 1 K UNIDAD,"1,00",k,CARNES
4279606,VACUNO MOLIDO CONGELADO 2% MG BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278178,VACUNO MOLIDO CONGELADO 4% MG BOLSA 1 K UNIDAD,"1,00",k,CARNES
4279674,VACUNO MOLIDO CONGELADO 6% MG BOLSA 1 K UNIDAD,"1,00",k,CARNES
4279589,VERDURA CONGELADA SHAPSUI BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4280388,VERDURA CONGELADA SOFRITO 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4239418,VERDURA CONSERVA ACONCAGUA ARVEJAS TARRO 425 G UNIDAD,"425,00",g,BEBIDAS
4239537,VERDURA CONSERVA ACONCAGUA CHAMPINONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,BEBIDAS
4239554,VERDURA CONSERVA ACONCAGUA CHAMPINONES LAMINADOS TARRO 400 G UNIDAD,"400,00",g,BEBIDAS
4239571,VERDURA CONSERVA ACONCAGUA PALMITOS EN RODAJAS TARRO 800 G UNIDAD,"800,00",g,BEBIDAS
4220752,VERDURA CONSERVA ANGELMO ALCACHOFAS CORAZONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4251624,VERDURA CONSERVA ANGELMO CHAMPINONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4251641,VERDURA CONSERVA ANGELMO CHAMPINONES LAMINADOS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4251658,VERDURA CONSERVA ANGELMO PALMITOS EN RODAJAS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4206557,VERDURA CONSERVA ANGELMO PALMITOS EN RODAJAS TARRO 800 G UNIDAD,"800,00",g,CONSERVAS
4251675,VERDURA CONSERVA ANGELMO PALMITOS ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4233298,VERDURA CONSERVA BONANZA CHAMPINONES LAMINADOS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4248377,VERDURA CONSERVA BONANZA CHOCLITO COCTEL ENTERO TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4265853,VERDURA CONSERVA BONANZA PALMITOS EN MITADES TARRO 800 G UNIDAD,"800,00",g,CONSERVAS
4248394,VERDURA CONSERVA BONANZA PALMITOS EN RODAJAS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4269406,VERDURA CONSERVA BONANZA PALMITOS EN RODAJAS TARRO 800 G UNIDAD,"800,00",g,CONSERVAS
4257676,VERDURA CONSERVA BONANZA PALMITOS ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4220072,VERDURA CONSERVA DEYCO CHAMPINONES ENTEROS TARRO 184 G UNIDAD,"184,00",g,CONSERVAS
4251029,VERDURA CONSERVA DEYCO CHAMPINONES ENTEROS TARRO 2840 G UNIDAD,"2840,00",g,CONSERVAS
4214071,VERDURA CONSERVA DEYCO CHAMPINONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4214088,VERDURA CONSERVA DEYCO CHAMPINONES LAMINADOS TARRO 2840 G UNIDAD,"2840,00",g,CONSERVAS
4214105,VERDURA CONSERVA DEYCO CHAMPINONES LAMINADOS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4220344,VERDURA CONSERVA DEYCO CHOCLITO COCTEL ENTERO TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4214122,VERDURA CONSERVA DEYCO CHOCLITO COCTEL TROZOS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4214139,VERDURA CONSERVA DEYCO ESPARRAGOS VERDES ENTEROS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4240234,VERDURA CONSERVA DEYCO PALMITOS EN MITADES TARRO 800 G UNIDAD,"800,00",g,CONSERVAS
4220361,VERDURA CONSERVA DEYCO PALMITOS EN RODAJAS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4220446,VERDURA CONSERVA DEYCO PALMITOS EN RODAJAS TARRO 800 G UNIDAD,"800,00",g,CONSERVAS
4220463,VERDURA CONSERVA DEYCO PALMITOS ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4199026,VERDURA CONSERVA DON GIUSEPPE ALCACHOFAS CORAZONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4215924,VERDURA CONSERVA DON GIUSEPPE ARVEJITAS TARRO 300 G UNIDAD,"300,00",g,CONSERVAS
4213306,VERDURA CONSERVA DON GIUSEPPE ESPARRAGOS VERDES ENTEROS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4198992,VERDURA CONSERVA DON GIUSEPPE PALMITOS EN RODAJAS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4199009,VERDURA CONSERVA DON GIUSEPPE PALMITOS ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4198618,VERDURA CONSERVA DONA ALICIA CHAMPINONES LAMINADOS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4265309,VERDURA CONSERVA EL BUHO CHAMPINONES ENTEROS TARRO 2840 G UNIDAD,"2840,00",g,CONSERVAS
4251828,VERDURA CONSERVA EL BUHO CHAMPINONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4256248,VERDURA CONSERVA EL BUHO CHAMPINONES LAMINADOS TARRO 2840 G UNIDAD,"2840,00",g,CONSERVAS
4263949,VERDURA CONSERVA EL BUHO CHAMPINONES LAMINADOS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4240353,VERDURA CONSERVA EL BUHO CHOCLITO COCTEL TROZOS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4211725,VERDURA CONSERVA EL BUHO ESPARRAGOS VERDES ENTEROS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4262283,VERDURA CONSERVA EL BUHO PALMITOS EN RODAJAS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4211742,VERDURA CONSERVA EL BUHO PALMITOS EN RODAJAS TARRO 800 G UNIDAD,"800,00",g,CONSERVAS
4251845,VERDURA CONSERVA EL BUHO PALMITOS ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4203412,VERDURA CONSERVA EL JARDIN ARVEJITAS TARRO 310 G UNIDAD,"310,00",g,CONSERVAS
4243787,VERDURA CONSERVA ESMERALDA ALCACHOFAS CORAZONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4256146,VERDURA CONSERVA ESMERALDA ARVEJITAS TARRO 300 G UNIDAD,"300,00",g,CONSERVAS
4256163,VERDURA CONSERVA ESMERALDA ARVEJITAS TARRO 310 G UNIDAD,"310,00",g,CONSERVAS
4256180,VERDURA CONSERVA ESMERALDA CHAMPINONES ENTEROS TARRO 184 G UNIDAD,"184,00",g,CONSERVAS
4226294,VERDURA CONSERVA ESMERALDA CHAMPINONES ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4256316,VERDURA CONSERVA ESMERALDA CHAMPINONES LAMINADOS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4239520,VERDURA CONSERVA ESMERALDA CHOCLITO COCTEL ENTERO TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4256129,VERDURA CONSERVA ESMERALDA CHOCLITO COCTEL TROZOS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4231785,VERDURA CONSERVA ESMERALDA CHOCLO EN GRANOS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4239503,VERDURA CONSERVA ESMERALDA ESPARRAGOS VERDES ENTEROS TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
4226277,VERDURA CONSERVA ESMERALDA PALMITOS EN RODAJAS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4226260,VERDURA CONSERVA ESMERALDA PALMITOS ENTEROS TARRO 400 G UNIDAD,"400,00",g,CONSERVAS
4250825,VERDURA CONSERVA GENTIL CHOCLITO COCTEL ENTERO TARRO 425 G UNIDAD,"425,00",g,CONSERVAS
